dataset,source_file,file_size_bytes,cell_id,form_factor,anode_material,cathode_material,electrolyte_material,nominal_capacity_in_Ah,depth_of_charge,depth_of_discharge,already_spent_cycles,max_voltage_limit_in_V,min_voltage_limit_in_V,max_current_limit_in_A,min_current_limit_in_A,reference,description,charge_protocol,discharge_protocol,SOC_interval,cycle_count,first_cycle_number,last_cycle_number,soc_interval_start,soc_interval_end,charge_step_count,charge_rate_min_C,charge_rate_max_C,charge_rate_mean_C,charge_current_max_A,charge_voltage_max_V,discharge_step_count,discharge_rate_min_C,discharge_rate_max_C,discharge_rate_mean_C,discharge_current_max_A,discharge_voltage_min_V,hardcoded_removed_indices,median_removed_indices
ISU_ILCC,ISU_ILCC/ISU-ILCC_G17C2.pkl,92363373,ISU-ILCC_G17C2, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.22922855555555555, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.23448599999999997, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.22922855555555555, 1]",1237,1.0,1237.0,0.22922855555555555,1.0,1,1.0,1.0,1.0,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G17C3.pkl,101988367,ISU-ILCC_G17C3, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.20938400000000001, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.21455111111111114, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.20938400000000001, 1]",1304,1.0,1304.0,0.20938400000000001,1.0,1,1.0,1.0,1.0,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G17C4.pkl,81519789,ISU-ILCC_G17C4, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.22447944444444445, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.2205069999999999, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.22447944444444445, 1]",1069,1.0,1069.0,0.22447944444444445,1.0,1,1.0,1.0,1.0,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G18C1.pkl,410726038,ISU-ILCC_G18C1, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.5, ""start_soc"": 0.6960565555555556, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.6965777777777777, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.6960565555555556, 1]",14274,1.0,14274.0,0.6960565555555556,1.0,1,2.5,2.5,2.5,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G18C2.pkl,129887867,ISU-ILCC_G18C2, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.5, ""start_soc"": 0.6799405555555555, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.682355, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.6799405555555555, 1]",4062,1.0,4062.0,0.6799405555555555,1.0,1,2.5,2.5,2.5,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G18C3.pkl,129316961,ISU-ILCC_G18C3, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.5, ""start_soc"": 0.687019111111111, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.6936962222222223, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.687019111111111, 1]",4050,1.0,4050.0,0.687019111111111,1.0,1,2.5,2.5,2.5,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G18C4.pkl,118500264,ISU-ILCC_G18C4, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.5, ""start_soc"": 0.6764044444444444, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.6813568888888889, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.6764044444444444, 1]",3632,1.0,3632.0,0.6764044444444444,1.0,1,2.5,2.5,2.5,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G19C1.pkl,65478419,ISU-ILCC_G19C1, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.5, ""start_soc"": 0.24231755555555556, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.2594817777777778, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.24231755555555556, 1]",1002,1.0,1002.0,0.24231755555555556,1.0,1,2.5,2.5,2.5,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G19C2.pkl,54004447,ISU-ILCC_G19C2, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.5, ""start_soc"": 0.24225444444444444, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.25649199999999994, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.24225444444444444, 1]",844,1.0,844.0,0.24225444444444444,1.0,1,2.5,2.5,2.5,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G19C3.pkl,72397968,ISU-ILCC_G19C3, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.5, ""start_soc"": 0.23679255555555556, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.25424066666666667, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.23679255555555556, 1]",1126,1.0,1126.0,0.23679255555555556,1.0,1,2.5,2.5,2.5,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G19C4.pkl,29108706,ISU-ILCC_G19C4, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.5, ""start_soc"": 0.21938766666666665, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.22505355555555562, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.21938766666666665, 1]",417,1.0,417.0,0.21938766666666665,1.0,1,2.5,2.5,2.5,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G1C1.pkl,291777943,ISU-ILCC_G1C1, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 0.7203303333333333, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.7212394444444444, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.7203303333333333, 1]",10553,1.0,10553.0,0.7203303333333333,1.0,1,0.5,0.5,0.5,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G1C2.pkl,345299319,ISU-ILCC_G1C2, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 0.7055425555555556, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.7040414444444445, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.7055425555555556, 1]",11400,1.0,11400.0,0.7055425555555556,1.0,1,0.5,0.5,0.5,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G1C3.pkl,377851232,ISU-ILCC_G1C3, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 0.705111111111111, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.7110783333333333, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.705111111111111, 1]",11482,1.0,11482.0,0.705111111111111,1.0,1,0.5,0.5,0.5,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G1C4.pkl,171677533,ISU-ILCC_G1C4, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 0.6904467777777777, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 0.6971656666666666, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0.6904467777777777, 1]",4596,1.0,4596.0,0.6904467777777777,1.0,1,0.5,0.5,0.5,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G20C1.pkl,44927527,ISU-ILCC_G20C1, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.8, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",377,1.0,377.0,0.0,1.0,1,0.8,0.8,0.8,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G20C2.pkl,50498052,ISU-ILCC_G20C2, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.8, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",418,1.0,418.0,0.0,1.0,1,0.8,0.8,0.8,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G20C3.pkl,84760639,ISU-ILCC_G20C3, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.8, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",763,1.0,763.0,0.0,1.0,1,0.8,0.8,0.8,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G20C4.pkl,83909967,ISU-ILCC_G20C4, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.8, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",715,1.0,715.0,0.0,1.0,1,0.8,0.8,0.8,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G21C1.pkl,62447130,ISU-ILCC_G21C1, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.2, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",586,1.0,586.0,0.0,1.0,1,1.2,1.2,1.2,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G21C2.pkl,96139816,ISU-ILCC_G21C2, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.2, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",926,1.0,926.0,0.0,1.0,1,1.2,1.2,1.2,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G21C3.pkl,73518556,ISU-ILCC_G21C3, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.2, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",737,1.0,737.0,0.0,1.0,1,1.2,1.2,1.2,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G21C4.pkl,67982985,ISU-ILCC_G21C4, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.2, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",659,1.0,659.0,0.0,1.0,1,1.2,1.2,1.2,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G22C1.pkl,62061511,ISU-ILCC_G22C1, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.4, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",586,1.0,586.0,0.0,1.0,1,1.4,1.4,1.4,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G22C2.pkl,50465613,ISU-ILCC_G22C2, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.4, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",514,1.0,514.0,0.0,1.0,1,1.4,1.4,1.4,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G22C3.pkl,67966151,ISU-ILCC_G22C3, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.4, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",650,1.0,650.0,0.0,1.0,1,1.4,1.4,1.4,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G22C4.pkl,56375152,ISU-ILCC_G22C4, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.4, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",523,1.0,523.0,0.0,1.0,1,1.4,1.4,1.4,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G23C1.pkl,68671980,ISU-ILCC_G23C1, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.6, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",679,1.0,679.0,0.0,1.0,1,1.6,1.6,1.6,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G23C2.pkl,74317114,ISU-ILCC_G23C2, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.6, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",741,1.0,741.0,0.0,1.0,1,1.6,1.6,1.6,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G23C3.pkl,62936217,ISU-ILCC_G23C3, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.6, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",629,1.0,629.0,0.0,1.0,1,1.6,1.6,1.6,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G23C4.pkl,73858571,ISU-ILCC_G23C4, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.6, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",732,1.0,732.0,0.0,1.0,1,1.6,1.6,1.6,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G24C1.pkl,62945557,ISU-ILCC_G24C1, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.8, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",631,1.0,631.0,0.0,1.0,1,1.8,1.8,1.8,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G24C2.pkl,74300769,ISU-ILCC_G24C2, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.8, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",756,1.0,756.0,0.0,1.0,1,1.8,1.8,1.8,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G24C3.pkl,56940154,ISU-ILCC_G24C3, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.8, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",552,1.0,552.0,0.0,1.0,1,1.8,1.8,1.8,,,1,0.5,0.5,0.5,,,,
ISU_ILCC,ISU_ILCC/ISU-ILCC_G24C4.pkl,63099855,ISU-ILCC_G24C4, 502030-size Li-polymer,graphite,NMC,,0.25,1.0,1.0,0,4.2,3.0,,,,,"[{""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.8, ""start_soc"": 0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[{""current_in_A"": null, ""end_soc"": 1, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 0.5, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",634,1.0,634.0,0.0,1.0,1,1.8,1.8,1.8,,,1,0.5,0.5,0.5,,,,
