cell_id,form_factor,anode_material,cathode_material,electrolyte_material,nominal_capacity_in_Ah,depth_of_charge,depth_of_discharge,already_spent_cycles,max_voltage_limit_in_V,min_voltage_limit_in_V,max_current_limit_in_A,min_current_limit_in_A
Tongji1_CY45-05_1--21,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--22,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--23,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--24,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--25,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--26,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--27,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--28,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji2_CY25-05_1--1,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--2,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--3,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--4,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--5,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--6,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--7,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--8,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--9,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--10,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--11,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--12,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--13,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--14,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--15,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--16,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--17,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--18,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--19,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--20,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--21,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--22,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY25-05_1--23,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY35-05_1--1,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY35-05_1--2,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY35-05_1--3,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY35-05_1--4,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--1,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--2,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--3,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--4,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--5,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--6,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--7,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--8,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--9,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--10,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--11,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--12,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--13,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--14,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--15,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--16,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--17,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--18,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--19,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--20,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--21,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--22,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--23,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--24,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--25,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--26,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--27,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji2_CY45-05_1--28,cylindrical_18650,Graphite/Si,Li0.84(Ni0.83Co0.11Mn 0.07)O2 (NCM),,3.5,1.0,1.0,0,4.2,2.5,,
Tongji3_CY25-05_1--1,cylindrical_18650,Graphite,42 wt.% Li(NiCoMn)O2 blended with 58 wt.% Li(NiCoAl)O2 (NCM+NCA),,2.5,1.0,1.0,0,4.2,2.5,,
Tongji3_CY25-05_1--2,cylindrical_18650,Graphite,42 wt.% Li(NiCoMn)O2 blended with 58 wt.% Li(NiCoAl)O2 (NCM+NCA),,2.5,1.0,1.0,0,4.2,2.5,,
Tongji3_CY25-05_1--3,cylindrical_18650,Graphite,42 wt.% Li(NiCoMn)O2 blended with 58 wt.% Li(NiCoAl)O2 (NCM+NCA),,2.5,1.0,1.0,0,4.2,2.5,,
Tongji3_CY25-05_2--1,cylindrical_18650,Graphite,42 wt.% Li(NiCoMn)O2 blended with 58 wt.% Li(NiCoAl)O2 (NCM+NCA),,2.5,1.0,1.0,0,4.2,2.5,,
Tongji3_CY25-05_2--2,cylindrical_18650,Graphite,42 wt.% Li(NiCoMn)O2 blended with 58 wt.% Li(NiCoAl)O2 (NCM+NCA),,2.5,1.0,1.0,0,4.2,2.5,,
Tongji3_CY25-05_2--3,cylindrical_18650,Graphite,42 wt.% Li(NiCoMn)O2 blended with 58 wt.% Li(NiCoAl)O2 (NCM+NCA),,2.5,1.0,1.0,0,4.2,2.5,,
Tongji3_CY25-05_4--1,cylindrical_18650,Graphite,42 wt.% Li(NiCoMn)O2 blended with 58 wt.% Li(NiCoAl)O2 (NCM+NCA),,2.5,1.0,1.0,0,4.2,2.5,,
Tongji3_CY25-05_4--2,cylindrical_18650,Graphite,42 wt.% Li(NiCoMn)O2 blended with 58 wt.% Li(NiCoAl)O2 (NCM+NCA),,2.5,1.0,1.0,0,4.2,2.5,,
Tongji3_CY25-05_4--3,cylindrical_18650,Graphite,42 wt.% Li(NiCoMn)O2 blended with 58 wt.% Li(NiCoAl)O2 (NCM+NCA),,2.5,1.0,1.0,0,4.2,2.5,,
UL-PUR_N10-EX9_18650_NCA_23C_0-100_0.5-0.5C_i,cylindrical_18650,graphite,LiNi0.8Co0.15Al0.05O2,,3.4,1.0,1.0,0,4.2,2.7,,
UL-PUR_N10-NA7_18650_NCA_23C_0-100_0.5-0.5C_g,cylindrical_18650,graphite,LiNi0.8Co0.15Al0.05O2,,3.4,1.0,1.0,0,4.2,2.7,,
UL-PUR_N10-OV8_18650_NCA_23C_0-100_0.5-0.5C_h,cylindrical_18650,graphite,LiNi0.8Co0.15Al0.05O2,,3.4,1.0,1.0,0,4.2,2.7,,
UL-PUR_N15-EX4_18650_NCA_23C_0-100_0.5-0.5C_d,cylindrical_18650,graphite,LiNi0.8Co0.15Al0.05O2,,3.4,1.0,1.0,0,4.2,2.7,,
UL-PUR_N15-NA10_18650_NCA_23C_0-100_0.5-0.5C_j,cylindrical_18650,graphite,LiNi0.8Co0.15Al0.05O2,,3.4,1.0,1.0,0,4.2,2.7,,
UL-PUR_N15-OV3_18650_NCA_23C_0-100_0.5-0.5C_c,cylindrical_18650,graphite,LiNi0.8Co0.15Al0.05O2,,3.4,1.0,1.0,0,4.2,2.7,,
UL-PUR_N20-EX2_18650_NCA_23C_0-100_0.5-0.5C_b,cylindrical_18650,graphite,LiNi0.8Co0.15Al0.05O2,,3.4,1.0,1.0,0,4.2,2.7,,
UL-PUR_N20-NA5_18650_NCA_23C_0-100_0.5-0.5C_e,cylindrical_18650,graphite,LiNi0.8Co0.15Al0.05O2,,3.4,1.0,1.0,0,4.2,2.7,,
UL-PUR_N20-NA6_18650_NCA_23C_0-100_0.5-0.5C_f,cylindrical_18650,graphite,LiNi0.8Co0.15Al0.05O2,,3.4,1.0,1.0,0,4.2,2.7,,
UL-PUR_N20-OV1_18650_NCA_23C_0-100_0.5-0.5C_a,cylindrical_18650,graphite,LiNi0.8Co0.15Al0.05O2,,3.4,1.0,1.0,0,4.2,2.7,,
XJTU_2C_battery-1,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_2C_battery-2,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_2C_battery-3,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_2C_battery-4,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_2C_battery-5,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_2C_battery-6,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_2C_battery-7,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_2C_battery-8,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-1,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-2,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-3,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-4,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-5,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-6,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-7,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-8,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-9,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-10,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-11,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-12,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-13,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-14,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
XJTU_3C_battery-15,cylindrical_18650,graphite,LiNi0.5Co0.2Mn0.3O2,,2.0,1.0,1.0,0,4.2,2.5,,
ZN-coin_2_432-1_20231227204455_01_1,coin,MnO2,Zinc,,0.00030474486947059635,1.0,1.0,0,1.8,0.8,,
ZN-coin_202_20231213213655_03_3,coin,MnO2,Zinc,,0.00045019471645355225,1.0,1.0,0,1.8,0.8,,
ZN-coin_202_20231213213655_03_4,coin,MnO2,Zinc,,0.00047168284654617313,1.0,1.0,0,1.8,0.8,,
ZN-coin_202_20231213213655_03_5,coin,MnO2,Zinc,,0.00045346465706825256,1.0,1.0,0,1.8,0.8,,
ZN-coin_204-1_20231205230212_07_1,coin,MnO2,Zinc,,0.0004585157036781311,1.0,1.0,0,1.8,0.8,,
ZN-coin_204-2_20231205230217_07_2,coin,MnO2,Zinc,,0.0004526075124740601,1.0,1.0,0,1.8,0.8,,
ZN-coin_204-3_20231205230221_07_3,coin,MnO2,Zinc,,0.0004226545095443726,1.0,1.0,0,1.8,0.8,,
ZN-coin_205-1_20231205230230_07_4,coin,MnO2,Zinc,,0.0004583834409713745,1.0,1.0,0,1.8,0.8,,
ZN-coin_205-2_20231205230234_07_5,coin,MnO2,Zinc,,0.00041403162479400633,1.0,1.0,0,1.8,0.8,,
ZN-coin_205-3_20231205230239_07_6,coin,MnO2,Zinc,,0.0004773578941822052,1.0,1.0,0,1.8,0.8,,
ZN-coin_209-1_20231205230248_07_7,coin,MnO2,Zinc,,0.0003843673169612885,1.0,1.0,0,1.8,0.8,,
ZN-coin_209-2_20231205230252_07_8,coin,MnO2,Zinc,,0.000347166895866394,1.0,1.0,0,1.8,0.8,,
ZN-coin_402-1_20231209225636_01_1,coin,MnO2,Zinc,,0.00043642842769622803,1.0,1.0,0,1.8,0.8,,
ZN-coin_402-2_20231209225727_01_2,coin,MnO2,Zinc,,0.0004193820655345917,1.0,1.0,0,1.8,0.8,,
ZN-coin_402-3_20231209225844_01_3,coin,MnO2,Zinc,,0.00035148531198501585,1.0,1.0,0,1.8,0.8,,
ZN-coin_403-1_20231209225922_01_4,coin,MnO2,Zinc,,0.00040757137537002566,1.0,1.0,0,1.8,0.8,,
ZN-coin_404-3_20231209231250_08_1,coin,MnO2,Zinc,,0.0004178030788898468,1.0,1.0,0,1.8,0.8,,
ZN-coin_405-1_20231209231331_08_2,coin,MnO2,Zinc,,0.00040589141845703125,1.0,1.0,0,1.8,0.8,,
ZN-coin_405-2_20231209231413_08_3,coin,MnO2,Zinc,,0.0003964592218399048,1.0,1.0,0,1.8,0.8,,
ZN-coin_405-3_20231209231450_08_4,coin,MnO2,Zinc,,0.00039630037546157837,1.0,1.0,0,1.8,0.8,,
ZN-coin_406-1_20231209231531_08_5,coin,MnO2,Zinc,,0.0003534259796142578,1.0,1.0,0,1.8,0.8,,
ZN-coin_406-2_20231209231604_08_6,coin,MnO2,Zinc,,0.00036149653792381286,1.0,1.0,0,1.8,0.8,,
ZN-coin_406-3_20231209231637_08_7,coin,MnO2,Zinc,,0.0003609205186367035,1.0,1.0,0,1.8,0.8,,
ZN-coin_407-1_20231209231725_08_8,coin,MnO2,Zinc,,0.00041076654195785524,1.0,1.0,0,1.8,0.8,,
ZN-coin_407-3_20231209231841_02_2,coin,MnO2,Zinc,,0.0003791077733039856,1.0,1.0,0,1.8,0.8,,
ZN-coin_408-1_20231209231918_02_3,coin,MnO2,Zinc,,0.00040935522317886355,1.0,1.0,0,1.8,0.8,,
ZN-coin_408-2_20231209231947_02_4,coin,MnO2,Zinc,,0.00033485767245292666,1.0,1.0,0,1.8,0.8,,
ZN-coin_408-3_20231209232028_05_1,coin,MnO2,Zinc,,0.0003798752427101135,1.0,1.0,0,1.8,0.8,,
ZN-coin_409-1_20231209232338_05_2,coin,MnO2,Zinc,,0.0003677725791931152,1.0,1.0,0,1.8,0.8,,
ZN-coin_409-2_20231209232422_05_3,coin,MnO2,Zinc,,0.00033102813363075254,1.0,1.0,0,1.8,0.8,,
ZN-coin_409-3_20231209232500_05_4,coin,MnO2,Zinc,,0.00035142096877098083,1.0,1.0,0,1.8,0.8,,
ZN-coin_410-1_20231209232559_09_1,coin,MnO2,Zinc,,0.0004311908483505249,1.0,1.0,0,1.8,0.8,,
ZN-coin_410-2_20231209232626_09_2,coin,MnO2,Zinc,,0.00041048797965049746,1.0,1.0,0,1.8,0.8,,
ZN-coin_410-3_20231209232707_09_3,coin,MnO2,Zinc,,0.0004043653607368469,1.0,1.0,0,1.8,0.8,,
ZN-coin_411-1_20231209232756_09_4,coin,MnO2,Zinc,,0.0004008802175521851,1.0,1.0,0,1.8,0.8,,
ZN-coin_411-2_20231209232834_09_5,coin,MnO2,Zinc,,0.0003851436972618103,1.0,1.0,0,1.8,0.8,,
ZN-coin_412-1_20231209232958_09_7,coin,MnO2,Zinc,,0.00037687647342681885,1.0,1.0,0,1.8,0.8,,
ZN-coin_412-2_20231209233028_09_8,coin,MnO2,Zinc,,0.00040263140201568607,1.0,1.0,0,1.8,0.8,,
ZN-coin_412-3_20231209233120_06_1,coin,MnO2,Zinc,,0.00037107181549072264,1.0,1.0,0,1.8,0.8,,
ZN-coin_413-1_20231209233202_06_2,coin,MnO2,Zinc,,0.0004180490970611572,1.0,1.0,0,1.8,0.8,,
ZN-coin_414-2_20231209233354_06_6,coin,MnO2,Zinc,,0.00041905203461647033,1.0,1.0,0,1.8,0.8,,
ZN-coin_414-3_20231209233430_06_7,coin,MnO2,Zinc,,0.0003913222849369049,1.0,1.0,0,1.8,0.8,,
ZN-coin_415-1_20231209233508_06_8,coin,MnO2,Zinc,,0.0003959401249885559,1.0,1.0,0,1.8,0.8,,
ZN-coin_415-2_20231209233606_10_1,coin,MnO2,Zinc,,0.0003822014927864075,1.0,1.0,0,1.8,0.8,,
ZN-coin_415-3_20231209233637_10_2,coin,MnO2,Zinc,,0.00038406264781951907,1.0,1.0,0,1.8,0.8,,
ZN-coin_416-2_20231209233822_10_4,coin,MnO2,Zinc,,0.00041197261214256285,1.0,1.0,0,1.8,0.8,,
ZN-coin_416-3_20231209233856_10_5,coin,MnO2,Zinc,,0.0004206445813179016,1.0,1.0,0,1.8,0.8,,
ZN-coin_417-3_20231209234058_10_8,coin,MnO2,Zinc,,0.0003942461907863617,1.0,1.0,0,1.8,0.8,,
ZN-coin_418-1_20231209234141_11_1,coin,MnO2,Zinc,,0.00034190964698791506,1.0,1.0,0,1.8,0.8,,
ZN-coin_418-2_20231209234209_11_2,coin,MnO2,Zinc,,0.00037051519751548766,1.0,1.0,0,1.8,0.8,,
ZN-coin_418-3_20231209234252_11_3,coin,MnO2,Zinc,,0.00034991371631622317,1.0,1.0,0,1.8,0.8,,
ZN-coin_419-1_20231209234331_11_4,coin,MnO2,Zinc,,0.0003758451044559479,1.0,1.0,0,1.8,0.8,,
ZN-coin_419-2_20231209234357_11_5,coin,MnO2,Zinc,,0.0003700626492500305,1.0,1.0,0,1.8,0.8,,
ZN-coin_419-3_20231209234510_11_6,coin,MnO2,Zinc,,0.00038391235470771793,1.0,1.0,0,1.8,0.8,,
ZN-coin_420-1_20231205230010_01_1,coin,MnO2,Zinc,,0.0003428637385368347,1.0,1.0,0,1.8,0.8,,
ZN-coin_420-2_20231205230013_01_2,coin,MnO2,Zinc,,0.00032911241054534913,1.0,1.0,0,1.8,0.8,,
ZN-coin_420-3_20231205230017_01_3,coin,MnO2,Zinc,,0.00032639029622077943,1.0,1.0,0,1.8,0.8,,
ZN-coin_421-1_20231205230023_01_4,coin,MnO2,Zinc,,0.0002961892485618591,1.0,1.0,0,1.8,0.8,,
ZN-coin_421-3_20231205230030_01_6,coin,MnO2,Zinc,,0.00031694412231445316,1.0,1.0,0,1.8,0.8,,
ZN-coin_422-1_20231205230039_01_7,coin,MnO2,Zinc,,0.00035596323013305665,1.0,1.0,0,1.8,0.8,,
ZN-coin_422-2_20231205230043_01_8,coin,MnO2,Zinc,,0.000371635913848877,1.0,1.0,0,1.8,0.8,,
ZN-coin_422-3_20231205230049_02_1,coin,MnO2,Zinc,,0.000383808434009552,1.0,1.0,0,1.8,0.8,,
ZN-coin_423-1_20231205230055_02_2,coin,MnO2,Zinc,,0.0003427266180515289,1.0,1.0,0,1.8,0.8,,
ZN-coin_423-2_20231205230059_02_3,coin,MnO2,Zinc,,0.0003367028534412384,1.0,1.0,0,1.8,0.8,,
ZN-coin_423-3_20231205230102_02_4,coin,MnO2,Zinc,,0.00033713558316230774,1.0,1.0,0,1.8,0.8,,
ZN-coin_424-1_20231205230107_02_5,coin,MnO2,Zinc,,0.0002962441146373749,1.0,1.0,0,1.8,0.8,,
ZN-coin_424-3_20231205230114_02_7,coin,MnO2,Zinc,,0.0003071562647819519,1.0,1.0,0,1.8,0.8,,
ZN-coin_425-1_20231205230120_02_8,coin,MnO2,Zinc,,0.00036730805039405823,1.0,1.0,0,1.8,0.8,,
ZN-coin_425-2_20231205230124_03_1,coin,MnO2,Zinc,,0.0003670700490474701,1.0,1.0,0,1.8,0.8,,
ZN-coin_426-1_20231205230136_03_3,coin,MnO2,Zinc,,0.00034472373127937317,1.0,1.0,0,1.8,0.8,,
